Timestamp,Pod Name,CPU (cores),Memory (bytes)
2025-03-06 20:25:53,api-85d4895c84-sngh6,53,77
2025-03-06 20:25:53,flask-6578d97cbb-2tn2l,80,26
2025-03-06 20:25:53,loadgenservice-644ff89dcd-x76rd,65,19
2025-03-06 20:25:53,loggingservice-7fd5b6bdfc-b2swm,28,27
2025-03-06 20:25:53,mongo-6cb7d7ff95-mgq74,68,18
2025-03-06 20:25:53,mongo-express-7fbd45cc4d-pshmg,364,192
2025-03-06 20:25:53,php-6d85677874-x2hml,27,167
2025-03-06 20:26:09,api-85d4895c84-sngh6,53,77
2025-03-06 20:26:09,flask-6578d97cbb-2tn2l,80,26
2025-03-06 20:26:09,loadgenservice-644ff89dcd-x76rd,65,19
2025-03-06 20:26:09,loggingservice-7fd5b6bdfc-b2swm,28,27
2025-03-06 20:26:09,mongo-6cb7d7ff95-mgq74,68,18
2025-03-06 20:26:09,mongo-express-7fbd45cc4d-pshmg,364,192
2025-03-06 20:26:09,php-6d85677874-x2hml,27,167
2025-03-06 20:26:24,api-85d4895c84-sngh6,53,77
2025-03-06 20:26:24,flask-6578d97cbb-2tn2l,80,26
2025-03-06 20:26:24,loadgenservice-644ff89dcd-x76rd,65,19
2025-03-06 20:26:24,loggingservice-7fd5b6bdfc-b2swm,28,27
2025-03-06 20:26:24,mongo-6cb7d7ff95-mgq74,68,18
2025-03-06 20:26:24,mongo-express-7fbd45cc4d-pshmg,364,192
2025-03-06 20:26:24,php-6d85677874-x2hml,27,167
2025-03-06 20:26:39,api-85d4895c84-sngh6,53,77
2025-03-06 20:26:39,flask-6578d97cbb-2tn2l,80,26
2025-03-06 20:26:39,loadgenservice-644ff89dcd-x76rd,65,19
2025-03-06 20:26:39,loggingservice-7fd5b6bdfc-b2swm,28,27
2025-03-06 20:26:39,mongo-6cb7d7ff95-mgq74,68,18
2025-03-06 20:26:39,mongo-express-7fbd45cc4d-pshmg,364,192
2025-03-06 20:26:39,php-6d85677874-x2hml,27,167
2025-03-06 20:26:56,api-85d4895c84-sngh6,53,77
2025-03-06 20:26:56,flask-6578d97cbb-2tn2l,76,26
2025-03-06 20:26:56,loadgenservice-644ff89dcd-x76rd,63,19
2025-03-06 20:26:56,loggingservice-7fd5b6bdfc-b2swm,30,26
2025-03-06 20:26:56,mongo-6cb7d7ff95-mgq74,66,17
2025-03-06 20:26:56,mongo-express-7fbd45cc4d-pshmg,369,347
2025-03-06 20:26:56,php-6d85677874-x2hml,27,166
2025-03-06 20:27:11,api-85d4895c84-sngh6,53,77
2025-03-06 20:27:11,flask-6578d97cbb-2tn2l,76,26
2025-03-06 20:27:11,loadgenservice-644ff89dcd-x76rd,63,19
2025-03-06 20:27:11,loggingservice-7fd5b6bdfc-b2swm,30,26
2025-03-06 20:27:11,mongo-6cb7d7ff95-mgq74,66,17
2025-03-06 20:27:11,mongo-express-7fbd45cc4d-pshmg,369,347
2025-03-06 20:27:11,php-6d85677874-x2hml,27,166
2025-03-06 20:27:26,api-85d4895c84-sngh6,53,77
2025-03-06 20:27:26,flask-6578d97cbb-2tn2l,76,26
2025-03-06 20:27:26,loadgenservice-644ff89dcd-x76rd,63,19
2025-03-06 20:27:26,loggingservice-7fd5b6bdfc-b2swm,30,26
2025-03-06 20:27:26,mongo-6cb7d7ff95-mgq74,66,17
2025-03-06 20:27:26,mongo-express-7fbd45cc4d-pshmg,369,347
2025-03-06 20:27:26,php-6d85677874-x2hml,27,166
2025-03-06 20:27:41,api-85d4895c84-sngh6,53,77
2025-03-06 20:27:41,flask-6578d97cbb-2tn2l,76,26
2025-03-06 20:27:41,loadgenservice-644ff89dcd-x76rd,63,19
2025-03-06 20:27:41,loggingservice-7fd5b6bdfc-b2swm,30,26
2025-03-06 20:27:41,mongo-6cb7d7ff95-mgq74,66,17
2025-03-06 20:27:41,mongo-express-7fbd45cc4d-pshmg,369,347
2025-03-06 20:27:41,php-6d85677874-x2hml,27,166
2025-03-06 20:27:57,api-85d4895c84-sngh6,61,78
2025-03-06 20:27:57,flask-6578d97cbb-2tn2l,107,26
2025-03-06 20:27:57,loadgenservice-644ff89dcd-x76rd,91,19
2025-03-06 20:27:57,loggingservice-7fd5b6bdfc-b2swm,44,54
2025-03-06 20:27:57,mongo-6cb7d7ff95-mgq74,88,17
2025-03-06 20:27:57,mongo-express-7fbd45cc4d-pshmg,480,243
2025-03-06 20:27:57,php-6d85677874-x2hml,24,166
2025-03-06 20:28:12,api-85d4895c84-sngh6,61,78
2025-03-06 20:28:12,flask-6578d97cbb-2tn2l,107,26
2025-03-06 20:28:12,loadgenservice-644ff89dcd-x76rd,91,19
2025-03-06 20:28:12,loggingservice-7fd5b6bdfc-b2swm,44,54
2025-03-06 20:28:12,mongo-6cb7d7ff95-mgq74,88,17
2025-03-06 20:28:12,mongo-express-7fbd45cc4d-pshmg,480,243
2025-03-06 20:28:12,php-6d85677874-x2hml,24,166
2025-03-06 20:28:27,api-85d4895c84-sngh6,61,78
2025-03-06 20:28:27,flask-6578d97cbb-2tn2l,107,26
2025-03-06 20:28:27,loadgenservice-644ff89dcd-x76rd,91,19
2025-03-06 20:28:27,loggingservice-7fd5b6bdfc-b2swm,44,54
2025-03-06 20:28:27,mongo-6cb7d7ff95-mgq74,88,17
2025-03-06 20:28:27,mongo-express-7fbd45cc4d-pshmg,480,243
2025-03-06 20:28:27,php-6d85677874-x2hml,24,166
2025-03-06 20:28:43,api-85d4895c84-sngh6,61,78
2025-03-06 20:28:43,flask-6578d97cbb-2tn2l,107,26
2025-03-06 20:28:43,loadgenservice-644ff89dcd-x76rd,91,19
2025-03-06 20:28:43,loggingservice-7fd5b6bdfc-b2swm,44,54
2025-03-06 20:28:43,mongo-6cb7d7ff95-mgq74,88,17
2025-03-06 20:28:43,mongo-express-7fbd45cc4d-pshmg,480,243
2025-03-06 20:28:43,php-6d85677874-x2hml,24,166
2025-03-06 20:28:58,api-85d4895c84-sngh6,56,58
2025-03-06 20:28:58,flask-6578d97cbb-2tn2l,63,26
2025-03-06 20:28:58,loadgenservice-644ff89dcd-x76rd,52,19
2025-03-06 20:28:58,loggingservice-7fd5b6bdfc-b2swm,25,37
2025-03-06 20:28:58,mongo-6cb7d7ff95-mgq74,57,17
2025-03-06 20:28:58,mongo-express-7fbd45cc4d-pshmg,376,447
2025-03-06 20:28:58,php-6d85677874-x2hml,23,166
2025-03-06 20:29:13,api-85d4895c84-sngh6,56,58
2025-03-06 20:29:13,flask-6578d97cbb-2tn2l,63,26
2025-03-06 20:29:13,loadgenservice-644ff89dcd-x76rd,52,19
2025-03-06 20:29:13,loggingservice-7fd5b6bdfc-b2swm,25,37
2025-03-06 20:29:13,mongo-6cb7d7ff95-mgq74,57,17
2025-03-06 20:29:13,mongo-express-7fbd45cc4d-pshmg,376,447
2025-03-06 20:29:13,php-6d85677874-x2hml,23,166
2025-03-06 20:29:28,api-85d4895c84-sngh6,56,58
2025-03-06 20:29:28,flask-6578d97cbb-2tn2l,63,26
2025-03-06 20:29:28,loadgenservice-644ff89dcd-x76rd,52,19
2025-03-06 20:29:28,loggingservice-7fd5b6bdfc-b2swm,25,37
2025-03-06 20:29:28,mongo-6cb7d7ff95-mgq74,57,17
2025-03-06 20:29:28,mongo-express-7fbd45cc4d-pshmg,376,447
2025-03-06 20:29:28,php-6d85677874-x2hml,23,166
2025-03-06 20:29:45,api-85d4895c84-sngh6,56,58
2025-03-06 20:29:45,flask-6578d97cbb-2tn2l,63,26
2025-03-06 20:29:45,loadgenservice-644ff89dcd-x76rd,52,19
2025-03-06 20:29:45,loggingservice-7fd5b6bdfc-b2swm,25,37
2025-03-06 20:29:45,mongo-6cb7d7ff95-mgq74,57,17
2025-03-06 20:29:45,mongo-express-7fbd45cc4d-pshmg,376,447
2025-03-06 20:29:45,php-6d85677874-x2hml,23,166
2025-03-06 20:30:00,api-85d4895c84-sngh6,56,74
2025-03-06 20:30:00,flask-6578d97cbb-2tn2l,79,26
2025-03-06 20:30:00,loadgenservice-644ff89dcd-x76rd,70,19
2025-03-06 20:30:00,loggingservice-7fd5b6bdfc-b2swm,31,57
2025-03-06 20:30:00,mongo-6cb7d7ff95-mgq74,67,17
2025-03-06 20:30:00,mongo-express-7fbd45cc4d-pshmg,505,627
2025-03-06 20:30:00,php-6d85677874-x2hml,19,165
2025-03-06 20:30:15,api-85d4895c84-sngh6,56,74
2025-03-06 20:30:15,flask-6578d97cbb-2tn2l,79,26
2025-03-06 20:30:15,loadgenservice-644ff89dcd-x76rd,70,19
2025-03-06 20:30:15,loggingservice-7fd5b6bdfc-b2swm,31,57
2025-03-06 20:30:15,mongo-6cb7d7ff95-mgq74,67,17
2025-03-06 20:30:15,mongo-express-7fbd45cc4d-pshmg,505,627
2025-03-06 20:30:15,php-6d85677874-x2hml,19,165
2025-03-06 20:30:30,api-85d4895c84-sngh6,56,74
2025-03-06 20:30:30,flask-6578d97cbb-2tn2l,79,26
2025-03-06 20:30:30,loadgenservice-644ff89dcd-x76rd,70,19
2025-03-06 20:30:30,loggingservice-7fd5b6bdfc-b2swm,31,57
2025-03-06 20:30:30,mongo-6cb7d7ff95-mgq74,67,17
2025-03-06 20:30:30,mongo-express-7fbd45cc4d-pshmg,505,627
2025-03-06 20:30:30,php-6d85677874-x2hml,19,165
2025-03-06 20:30:45,api-85d4895c84-sngh6,56,74
2025-03-06 20:30:45,flask-6578d97cbb-2tn2l,79,26
2025-03-06 20:30:45,loadgenservice-644ff89dcd-x76rd,70,19
2025-03-06 20:30:45,loggingservice-7fd5b6bdfc-b2swm,31,57
2025-03-06 20:30:45,mongo-6cb7d7ff95-mgq74,67,17
2025-03-06 20:30:45,mongo-express-7fbd45cc4d-pshmg,505,627
2025-03-06 20:30:45,php-6d85677874-x2hml,19,165
2025-03-06 20:31:01,api-85d4895c84-sngh6,57,77
2025-03-06 20:31:01,flask-6578d97cbb-2tn2l,86,26
2025-03-06 20:31:01,loadgenservice-644ff89dcd-x76rd,74,20
2025-03-06 20:31:01,loggingservice-7fd5b6bdfc-b2swm,32,58
2025-03-06 20:31:01,mongo-6cb7d7ff95-mgq74,71,16
2025-03-06 20:31:01,mongo-express-7fbd45cc4d-pshmg,444,282
2025-03-06 20:31:01,php-6d85677874-x2hml,19,163
2025-03-06 20:31:16,api-85d4895c84-sngh6,57,77
2025-03-06 20:31:16,flask-6578d97cbb-2tn2l,86,26
2025-03-06 20:31:16,loadgenservice-644ff89dcd-x76rd,74,20
2025-03-06 20:31:16,loggingservice-7fd5b6bdfc-b2swm,32,58
2025-03-06 20:31:16,mongo-6cb7d7ff95-mgq74,71,16
2025-03-06 20:31:16,mongo-express-7fbd45cc4d-pshmg,444,282
2025-03-06 20:31:16,php-6d85677874-x2hml,19,163
2025-03-06 20:31:31,api-85d4895c84-sngh6,57,77
2025-03-06 20:31:31,flask-6578d97cbb-2tn2l,86,26
2025-03-06 20:31:31,loadgenservice-644ff89dcd-x76rd,74,20
2025-03-06 20:31:31,loggingservice-7fd5b6bdfc-b2swm,32,58
2025-03-06 20:31:31,mongo-6cb7d7ff95-mgq74,71,16
2025-03-06 20:31:31,mongo-express-7fbd45cc4d-pshmg,444,282
2025-03-06 20:31:31,php-6d85677874-x2hml,19,163
2025-03-06 20:31:46,api-85d4895c84-sngh6,57,77
2025-03-06 20:31:46,flask-6578d97cbb-2tn2l,86,26
2025-03-06 20:31:46,loadgenservice-644ff89dcd-x76rd,74,20
2025-03-06 20:31:46,loggingservice-7fd5b6bdfc-b2swm,32,58
2025-03-06 20:31:46,mongo-6cb7d7ff95-mgq74,71,16
2025-03-06 20:31:46,mongo-express-7fbd45cc4d-pshmg,444,282
2025-03-06 20:31:46,php-6d85677874-x2hml,19,163
2025-03-06 20:32:01,api-85d4895c84-sngh6,56,78
2025-03-06 20:32:01,flask-6578d97cbb-2tn2l,84,26
2025-03-06 20:32:01,loadgenservice-644ff89dcd-x76rd,73,20
2025-03-06 20:32:01,loggingservice-7fd5b6bdfc-b2swm,32,57
2025-03-06 20:32:01,mongo-6cb7d7ff95-mgq74,72,17
2025-03-06 20:32:01,mongo-express-7fbd45cc4d-pshmg,405,175
2025-03-06 20:32:01,php-6d85677874-x2hml,19,161
2025-03-06 20:32:16,api-85d4895c84-sngh6,56,78
2025-03-06 20:32:16,flask-6578d97cbb-2tn2l,84,26
2025-03-06 20:32:16,loadgenservice-644ff89dcd-x76rd,73,20
2025-03-06 20:32:16,loggingservice-7fd5b6bdfc-b2swm,32,57
2025-03-06 20:32:16,mongo-6cb7d7ff95-mgq74,72,17
2025-03-06 20:32:16,mongo-express-7fbd45cc4d-pshmg,405,175
2025-03-06 20:32:16,php-6d85677874-x2hml,19,161
2025-03-06 20:32:32,api-85d4895c84-sngh6,56,78
2025-03-06 20:32:32,flask-6578d97cbb-2tn2l,84,26
2025-03-06 20:32:32,loadgenservice-644ff89dcd-x76rd,73,20
2025-03-06 20:32:32,loggingservice-7fd5b6bdfc-b2swm,32,57
2025-03-06 20:32:32,mongo-6cb7d7ff95-mgq74,72,17
2025-03-06 20:32:32,mongo-express-7fbd45cc4d-pshmg,405,175
2025-03-06 20:32:32,php-6d85677874-x2hml,19,161
2025-03-06 20:32:47,api-85d4895c84-sngh6,55,78
2025-03-06 20:32:47,flask-6578d97cbb-2tn2l,83,26
2025-03-06 20:32:47,loadgenservice-644ff89dcd-x76rd,70,20
2025-03-06 20:32:47,loggingservice-7fd5b6bdfc-b2swm,31,59
2025-03-06 20:32:47,mongo-6cb7d7ff95-mgq74,71,17
2025-03-06 20:32:47,mongo-express-7fbd45cc4d-pshmg,416,293
2025-03-06 20:32:47,php-6d85677874-x2hml,20,159
2025-03-06 20:33:02,api-85d4895c84-sngh6,55,78
2025-03-06 20:33:02,flask-6578d97cbb-2tn2l,83,26
2025-03-06 20:33:02,loadgenservice-644ff89dcd-x76rd,70,20
2025-03-06 20:33:02,loggingservice-7fd5b6bdfc-b2swm,31,59
2025-03-06 20:33:02,mongo-6cb7d7ff95-mgq74,71,17
2025-03-06 20:33:02,mongo-express-7fbd45cc4d-pshmg,416,293
2025-03-06 20:33:02,php-6d85677874-x2hml,20,159
2025-03-06 20:41:25,api-85d4895c84-sngh6,1,42
2025-03-06 20:41:25,flask-6578d97cbb-2tn2l,2,27
2025-03-06 20:41:25,loadgenservice-644ff89dcd-x76rd,1,20
2025-03-06 20:41:25,loggingservice-7fd5b6bdfc-b2swm,0,60
2025-03-06 20:41:25,mongo-6cb7d7ff95-mgq74,6,17
2025-03-06 20:41:25,mongo-express-7fbd45cc4d-pshmg,1,128
2025-03-06 20:41:25,php-6d85677874-x2hml,1,30
2025-03-06 20:41:40,api-85d4895c84-sngh6,1,42
2025-03-06 20:41:40,flask-6578d97cbb-2tn2l,2,27
2025-03-06 20:41:40,loadgenservice-644ff89dcd-x76rd,1,20
2025-03-06 20:41:40,loggingservice-7fd5b6bdfc-b2swm,0,60
2025-03-06 20:41:40,mongo-6cb7d7ff95-mgq74,6,17
2025-03-06 20:41:40,mongo-express-7fbd45cc4d-pshmg,1,128
2025-03-06 20:41:40,php-6d85677874-x2hml,1,30
2025-03-06 20:41:56,api-85d4895c84-sngh6,1,42
2025-03-06 20:41:56,flask-6578d97cbb-2tn2l,3,27
2025-03-06 20:41:56,loadgenservice-644ff89dcd-x76rd,1,20
2025-03-06 20:41:56,loggingservice-7fd5b6bdfc-b2swm,1,60
2025-03-06 20:41:56,mongo-6cb7d7ff95-mgq74,7,17
2025-03-06 20:41:56,mongo-express-7fbd45cc4d-pshmg,3,129
2025-03-06 20:41:56,php-6d85677874-x2hml,1,32
2025-03-06 20:42:11,api-85d4895c84-sngh6,1,42
2025-03-06 20:42:11,flask-6578d97cbb-2tn2l,3,27
2025-03-06 20:42:11,loadgenservice-644ff89dcd-x76rd,1,20
2025-03-06 20:42:11,loggingservice-7fd5b6bdfc-b2swm,1,60
2025-03-06 20:42:11,mongo-6cb7d7ff95-mgq74,7,17
2025-03-06 20:42:11,mongo-express-7fbd45cc4d-pshmg,3,129
2025-03-06 20:42:11,php-6d85677874-x2hml,1,32
2025-03-06 20:42:26,api-85d4895c84-sngh6,1,42
2025-03-06 20:42:26,flask-6578d97cbb-2tn2l,3,27
2025-03-06 20:42:26,loadgenservice-644ff89dcd-x76rd,1,20
2025-03-06 20:42:26,loggingservice-7fd5b6bdfc-b2swm,1,60
2025-03-06 20:42:26,mongo-6cb7d7ff95-mgq74,7,17
2025-03-06 20:42:26,mongo-express-7fbd45cc4d-pshmg,3,129
2025-03-06 20:42:26,php-6d85677874-x2hml,1,32
2025-03-06 20:42:41,api-85d4895c84-sngh6,1,42
2025-03-06 20:42:41,flask-6578d97cbb-2tn2l,3,27
2025-03-06 20:42:41,loadgenservice-644ff89dcd-x76rd,1,20
2025-03-06 20:42:41,loggingservice-7fd5b6bdfc-b2swm,1,60
2025-03-06 20:42:41,mongo-6cb7d7ff95-mgq74,7,17
2025-03-06 20:42:41,mongo-express-7fbd45cc4d-pshmg,3,129
2025-03-06 20:42:41,php-6d85677874-x2hml,1,32
2025-03-06 20:42:56,api-85d4895c84-sngh6,19,48
2025-03-06 20:42:56,flask-6578d97cbb-2tn2l,16,27
2025-03-06 20:42:56,loadgenservice-644ff89dcd-x76rd,13,20
2025-03-06 20:42:56,loggingservice-7fd5b6bdfc-b2swm,5,60
2025-03-06 20:42:56,mongo-6cb7d7ff95-mgq74,20,17
2025-03-06 20:42:56,mongo-express-7fbd45cc4d-pshmg,91,117
2025-03-06 20:42:56,php-6d85677874-x2hml,17,123
2025-03-06 20:43:12,api-85d4895c84-sngh6,19,48
2025-03-06 20:43:12,flask-6578d97cbb-2tn2l,16,27
2025-03-06 20:43:12,loadgenservice-644ff89dcd-x76rd,13,20
2025-03-06 20:43:12,loggingservice-7fd5b6bdfc-b2swm,5,60
2025-03-06 20:43:12,mongo-6cb7d7ff95-mgq74,20,17
2025-03-06 20:43:12,mongo-express-7fbd45cc4d-pshmg,91,117
2025-03-06 20:43:12,php-6d85677874-x2hml,17,123
2025-03-06 20:43:27,api-85d4895c84-sngh6,19,48
2025-03-06 20:43:27,flask-6578d97cbb-2tn2l,16,27
2025-03-06 20:43:27,loadgenservice-644ff89dcd-x76rd,13,20
2025-03-06 20:43:27,loggingservice-7fd5b6bdfc-b2swm,5,60
2025-03-06 20:43:27,mongo-6cb7d7ff95-mgq74,20,17
2025-03-06 20:43:27,mongo-express-7fbd45cc4d-pshmg,91,117
2025-03-06 20:43:27,php-6d85677874-x2hml,17,123
2025-03-06 20:43:42,api-85d4895c84-sngh6,19,48
2025-03-06 20:43:42,flask-6578d97cbb-2tn2l,16,27
2025-03-06 20:43:42,loadgenservice-644ff89dcd-x76rd,13,20
2025-03-06 20:43:42,loggingservice-7fd5b6bdfc-b2swm,5,60
2025-03-06 20:43:42,mongo-6cb7d7ff95-mgq74,20,17
2025-03-06 20:43:42,mongo-express-7fbd45cc4d-pshmg,91,117
2025-03-06 20:43:42,php-6d85677874-x2hml,17,123
2025-03-06 20:43:57,api-85d4895c84-sngh6,42,55
2025-03-06 20:43:57,flask-6578d97cbb-2tn2l,31,27
2025-03-06 20:43:57,loadgenservice-644ff89dcd-x76rd,27,20
2025-03-06 20:43:57,loggingservice-7fd5b6bdfc-b2swm,12,35
2025-03-06 20:43:57,mongo-6cb7d7ff95-mgq74,38,17
2025-03-06 20:43:57,mongo-express-7fbd45cc4d-pshmg,202,123
2025-03-06 20:43:57,php-6d85677874-x2hml,27,167
2025-03-06 20:44:12,api-85d4895c84-sngh6,42,55
2025-03-06 20:44:12,flask-6578d97cbb-2tn2l,31,27
2025-03-06 20:44:12,loadgenservice-644ff89dcd-x76rd,27,20
2025-03-06 20:44:12,loggingservice-7fd5b6bdfc-b2swm,12,35
2025-03-06 20:44:12,mongo-6cb7d7ff95-mgq74,38,17
2025-03-06 20:44:12,mongo-express-7fbd45cc4d-pshmg,202,123
2025-03-06 20:44:12,php-6d85677874-x2hml,27,167
2025-03-06 20:44:28,api-85d4895c84-sngh6,42,55
2025-03-06 20:44:28,flask-6578d97cbb-2tn2l,31,27
2025-03-06 20:44:28,loadgenservice-644ff89dcd-x76rd,27,20
2025-03-06 20:44:28,loggingservice-7fd5b6bdfc-b2swm,12,35
2025-03-06 20:44:28,mongo-6cb7d7ff95-mgq74,38,17
2025-03-06 20:44:28,mongo-express-7fbd45cc4d-pshmg,202,123
2025-03-06 20:44:28,php-6d85677874-x2hml,27,167
2025-03-06 20:44:43,api-85d4895c84-sngh6,42,55
2025-03-06 20:44:43,flask-6578d97cbb-2tn2l,31,27
2025-03-06 20:44:43,loadgenservice-644ff89dcd-x76rd,27,20
2025-03-06 20:44:43,loggingservice-7fd5b6bdfc-b2swm,12,35
2025-03-06 20:44:43,mongo-6cb7d7ff95-mgq74,38,17
2025-03-06 20:44:43,mongo-express-7fbd45cc4d-pshmg,202,123
2025-03-06 20:44:43,php-6d85677874-x2hml,27,167
2025-03-06 20:44:58,api-85d4895c84-sngh6,41,57
2025-03-06 20:44:58,flask-6578d97cbb-2tn2l,35,27
2025-03-06 20:44:58,loadgenservice-644ff89dcd-x76rd,30,20
2025-03-06 20:44:58,loggingservice-7fd5b6bdfc-b2swm,14,32
2025-03-06 20:44:58,mongo-6cb7d7ff95-mgq74,37,17
2025-03-06 20:44:58,mongo-express-7fbd45cc4d-pshmg,191,119
2025-03-06 20:44:58,php-6d85677874-x2hml,26,170
2025-03-06 20:45:13,api-85d4895c84-sngh6,41,57
2025-03-06 20:45:13,flask-6578d97cbb-2tn2l,35,27
2025-03-06 20:45:13,loadgenservice-644ff89dcd-x76rd,30,20
2025-03-06 20:45:13,loggingservice-7fd5b6bdfc-b2swm,14,32
2025-03-06 20:45:13,mongo-6cb7d7ff95-mgq74,37,17
2025-03-06 20:45:13,mongo-express-7fbd45cc4d-pshmg,191,119
2025-03-06 20:45:13,php-6d85677874-x2hml,26,170
2025-03-06 20:45:28,api-85d4895c84-sngh6,41,57
2025-03-06 20:45:28,flask-6578d97cbb-2tn2l,35,27
2025-03-06 20:45:28,loadgenservice-644ff89dcd-x76rd,30,20
2025-03-06 20:45:28,loggingservice-7fd5b6bdfc-b2swm,14,32
2025-03-06 20:45:28,mongo-6cb7d7ff95-mgq74,37,17
2025-03-06 20:45:28,mongo-express-7fbd45cc4d-pshmg,191,119
2025-03-06 20:45:28,php-6d85677874-x2hml,26,170
2025-03-06 20:45:44,api-85d4895c84-sngh6,41,57
2025-03-06 20:45:44,flask-6578d97cbb-2tn2l,35,27
2025-03-06 20:45:44,loadgenservice-644ff89dcd-x76rd,30,20
2025-03-06 20:45:44,loggingservice-7fd5b6bdfc-b2swm,14,32
2025-03-06 20:45:44,mongo-6cb7d7ff95-mgq74,37,17
2025-03-06 20:45:44,mongo-express-7fbd45cc4d-pshmg,191,119
2025-03-06 20:45:44,php-6d85677874-x2hml,26,170
2025-03-06 20:45:59,api-85d4895c84-sngh6,38,59
2025-03-06 20:45:59,flask-6578d97cbb-2tn2l,37,27
2025-03-06 20:45:59,loadgenservice-644ff89dcd-x76rd,32,20
2025-03-06 20:45:59,loggingservice-7fd5b6bdfc-b2swm,15,31
2025-03-06 20:45:59,mongo-6cb7d7ff95-mgq74,38,17
2025-03-06 20:45:59,mongo-express-7fbd45cc4d-pshmg,191,130
2025-03-06 20:45:59,php-6d85677874-x2hml,26,171
2025-03-06 20:46:14,api-85d4895c84-sngh6,38,59
2025-03-06 20:46:14,flask-6578d97cbb-2tn2l,37,27
2025-03-06 20:46:14,loadgenservice-644ff89dcd-x76rd,32,20
2025-03-06 20:46:14,loggingservice-7fd5b6bdfc-b2swm,15,31
2025-03-06 20:46:14,mongo-6cb7d7ff95-mgq74,38,17
2025-03-06 20:46:14,mongo-express-7fbd45cc4d-pshmg,191,130
2025-03-06 20:46:14,php-6d85677874-x2hml,26,171
2025-03-06 20:46:29,api-85d4895c84-sngh6,38,59
2025-03-06 20:46:29,flask-6578d97cbb-2tn2l,37,27
2025-03-06 20:46:29,loadgenservice-644ff89dcd-x76rd,32,20
2025-03-06 20:46:29,loggingservice-7fd5b6bdfc-b2swm,15,31
2025-03-06 20:46:29,mongo-6cb7d7ff95-mgq74,38,17
2025-03-06 20:46:29,mongo-express-7fbd45cc4d-pshmg,191,130
2025-03-06 20:46:29,php-6d85677874-x2hml,26,171
2025-03-06 20:46:44,api-85d4895c84-sngh6,38,59
2025-03-06 20:46:44,flask-6578d97cbb-2tn2l,37,27
2025-03-06 20:46:44,loadgenservice-644ff89dcd-x76rd,32,20
2025-03-06 20:46:44,loggingservice-7fd5b6bdfc-b2swm,15,31
2025-03-06 20:46:44,mongo-6cb7d7ff95-mgq74,38,17
2025-03-06 20:46:44,mongo-express-7fbd45cc4d-pshmg,191,130
2025-03-06 20:46:44,php-6d85677874-x2hml,26,171
2025-03-06 20:46:59,api-85d4895c84-sngh6,39,61
2025-03-06 20:46:59,flask-6578d97cbb-2tn2l,33,27
2025-03-06 20:46:59,loadgenservice-644ff89dcd-x76rd,31,20
2025-03-06 20:46:59,loggingservice-7fd5b6bdfc-b2swm,14,32
2025-03-06 20:46:59,mongo-6cb7d7ff95-mgq74,39,17
2025-03-06 20:46:59,mongo-express-7fbd45cc4d-pshmg,189,126
2025-03-06 20:46:59,php-6d85677874-x2hml,25,171
2025-03-06 20:47:15,api-85d4895c84-sngh6,39,61
2025-03-06 20:47:15,flask-6578d97cbb-2tn2l,33,27
2025-03-06 20:47:15,loadgenservice-644ff89dcd-x76rd,31,20
2025-03-06 20:47:15,loggingservice-7fd5b6bdfc-b2swm,14,32
2025-03-06 20:47:15,mongo-6cb7d7ff95-mgq74,39,17
2025-03-06 20:47:15,mongo-express-7fbd45cc4d-pshmg,189,126
2025-03-06 20:47:15,php-6d85677874-x2hml,25,171
2025-03-06 20:47:30,api-85d4895c84-sngh6,39,61
2025-03-06 20:47:30,flask-6578d97cbb-2tn2l,33,27
2025-03-06 20:47:30,loadgenservice-644ff89dcd-x76rd,31,20
2025-03-06 20:47:30,loggingservice-7fd5b6bdfc-b2swm,14,32
2025-03-06 20:47:30,mongo-6cb7d7ff95-mgq74,39,17
2025-03-06 20:47:30,mongo-express-7fbd45cc4d-pshmg,189,126
2025-03-06 20:47:30,php-6d85677874-x2hml,25,171
2025-03-06 20:47:45,api-85d4895c84-sngh6,39,61
2025-03-06 20:47:45,flask-6578d97cbb-2tn2l,33,27
2025-03-06 20:47:45,loadgenservice-644ff89dcd-x76rd,31,20
2025-03-06 20:47:45,loggingservice-7fd5b6bdfc-b2swm,14,32
2025-03-06 20:47:45,mongo-6cb7d7ff95-mgq74,39,17
2025-03-06 20:47:45,mongo-express-7fbd45cc4d-pshmg,189,126
2025-03-06 20:47:45,php-6d85677874-x2hml,25,171
2025-03-06 20:48:00,api-85d4895c84-sngh6,65,76
2025-03-06 20:48:00,flask-6578d97cbb-2tn2l,112,27
2025-03-06 20:48:00,loadgenservice-644ff89dcd-x76rd,98,20
2025-03-06 20:48:00,loggingservice-7fd5b6bdfc-b2swm,40,58
2025-03-06 20:48:00,mongo-6cb7d7ff95-mgq74,95,17
2025-03-06 20:48:00,mongo-express-7fbd45cc4d-pshmg,666,604
2025-03-06 20:48:00,php-6d85677874-x2hml,21,172
2025-03-06 20:48:15,api-85d4895c84-sngh6,65,76
2025-03-06 20:48:15,flask-6578d97cbb-2tn2l,112,27
2025-03-06 20:48:15,loadgenservice-644ff89dcd-x76rd,98,20
2025-03-06 20:48:15,loggingservice-7fd5b6bdfc-b2swm,40,58
2025-03-06 20:48:15,mongo-6cb7d7ff95-mgq74,95,17
2025-03-06 20:48:15,mongo-express-7fbd45cc4d-pshmg,666,604
2025-03-06 20:48:15,php-6d85677874-x2hml,21,172
